step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,Actual_Fraud,Predicted_Fraud
6,163607.02,2999961.05,3163568.06,5289541.23,4923997.0,False,False,False,False,0,0
1,35063.63,35063.63,0.0,31140.0,7550.03,True,False,False,False,1,0
7,506721.82,7511.0,0.0,384157.31,947554.33,True,False,False,False,0,0
1,7590.6,21212.0,13621.4,0.0,0.0,False,False,True,False,0,0
1,328.07,31485.0,31156.93,0.0,0.0,False,False,True,False,0,0
7,89533.09,7857630.95,7947164.04,360373.89,234828.48,False,False,False,False,0,0
1,12986.61,23350.0,10363.39,0.0,0.0,False,False,True,False,0,0
6,296250.01,19401.28,0.0,1552121.67,1848371.68,False,False,False,True,0,0
1,2193.94,35181.82,32987.88,0.0,0.0,False,False,True,False,0,0
61,37720.99,37720.99,0.0,0.0,0.0,False,False,False,True,1,1
5,2949.77,164.0,0.0,0.0,0.0,False,False,True,False,0,0
3,2599.05,39532.0,36932.95,0.0,0.0,False,False,True,False,0,0
1,8176.58,820.0,0.0,0.0,0.0,False,False,True,False,0,0
7,3549.07,504574.13,501025.06,0.0,0.0,False,False,True,False,0,0
63,148188.84,148188.84,0.0,0.0,0.0,False,False,False,True,1,1
62,407833.62,407833.62,0.0,0.0,407833.62,True,False,False,False,1,1
2,1654.94,146980.0,145325.06,11147.0,12801.94,False,True,False,False,0,0
7,48108.93,0.0,0.0,85560.8,27945.5,False,False,False,True,0,0
7,5267.09,50283.0,45015.91,0.0,0.0,False,False,True,False,0,0
2,9264.89,45184.0,35919.11,0.0,0.0,False,False,True,False,0,0
9,11308.0,11308.0,0.0,0.0,0.0,False,False,False,True,1,1
7,167766.5,5465860.55,5633627.05,2194208.05,2026441.55,False,False,False,False,0,0
1,2421.15,12358.0,9936.85,0.0,0.0,False,False,True,False,0,0
1,5491.5,36605.0,31113.5,0.0,0.0,False,False,True,False,0,0
6,5471.85,29226.22,23754.36,0.0,0.0,False,False,True,False,0,0
2,2292.68,20932.0,18639.32,0.0,0.0,False,False,True,False,0,0
1,2356.99,34681.0,32324.01,2643188.16,2025098.66,False,True,False,False,0,0
1,71991.42,0.0,0.0,81682.58,557537.26,True,False,False,False,0,0
42,1917497.63,1917497.63,0.0,0.0,0.0,False,False,False,True,1,1
2,16171.2,679.0,0.0,0.0,0.0,False,False,True,False,0,0
2,64978.38,6280432.15,6345410.53,284927.14,0.0,False,False,False,False,0,0
2,286710.32,3126211.59,3412921.91,1821797.08,1791710.89,False,False,False,False,0,0
1,34115.82,32043.0,0.0,245.56,34361.39,False,False,False,True,0,0
4,3118.48,6344.0,3225.52,0.0,0.0,False,False,True,False,0,0
1,2246.11,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,4910.14,41551.0,36640.86,0.0,0.0,False,False,True,False,0,0
4,1032930.05,0.0,0.0,14700000.0,17300000.0,False,False,False,True,0,0
1,24213.67,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,13590.74,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,25554.54,10700000.0,10700000.0,12700000.0,12700000.0,False,False,False,False,0,0
1,66216.71,7844808.61,7911025.32,117785.88,9940339.29,False,False,False,False,0,0
1,2970.97,38071.06,35100.09,0.0,0.0,False,False,True,False,0,0
5,5210.66,51132.0,45921.34,0.0,0.0,False,False,True,False,0,0
7,1753.6,126242.52,124488.92,0.0,0.0,False,False,True,False,0,0
2,119451.25,2401.76,0.0,193000.45,549946.93,False,False,False,True,0,0
1,7163.9,114219.94,107056.04,0.0,0.0,False,False,True,False,0,0
1,126774.5,0.0,0.0,1242496.63,2025098.66,True,False,False,False,0,0
1,3930.81,6032.0,2101.19,0.0,0.0,False,False,True,False,0,0
3,18873.1,0.0,0.0,54985.05,18021.11,False,False,False,True,0,0
6,22946.31,62884.0,39937.69,0.0,0.0,False,False,True,False,0,0
4,1735.18,0.0,0.0,0.0,0.0,False,False,True,False,0,0
25,802382.45,802382.45,0.0,0.0,802382.45,True,False,False,False,1,1
7,4079.46,0.0,0.0,0.0,0.0,False,False,True,False,0,0
2,4733.94,731863.0,727129.06,0.0,0.0,False,False,True,False,0,0
2,2876.88,109.0,0.0,0.0,0.0,False,False,True,False,0,0
5,51876.97,4182318.89,4234195.86,507068.55,455191.58,False,False,False,False,0,0
2,49512.11,5555977.62,5605489.74,498678.55,449166.44,False,False,False,False,0,0
3,2565.32,0.0,0.0,188715.38,344441.76,False,False,False,True,0,0
1,110226.34,1601450.63,1601450.63,1601450.63,10700000.0,False,False,False,False,0,0
7,200773.62,0.0,0.0,596507.21,1657750.89,True,False,False,False,0,0
35,3606943.31,3606943.31,0.0,0.0,3606943.31,True,False,False,False,1,1
69,175328.85,175328.85,0.0,0.0,0.0,False,False,False,True,1,1
7,11454.41,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,41744.33,3085328.43,3127072.76,1572841.87,1309620.48,False,False,False,False,0,0
1,49661.18,0.0,0.0,1937290.51,3940085.21,True,False,False,False,0,0
1,1072.36,1388.0,315.64,456986.0,147251.58,False,True,False,False,0,0
5,97661.94,29749.0,0.0,40662.0,0.0,False,False,False,True,0,0
7,9239.74,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,12847.91,0.0,0.0,1099502.6,1741724.79,True,False,False,False,0,0
6,95670.52,4884697.26,4980367.78,12400000.0,13400000.0,False,False,False,False,0,0
7,10701.58,277633.13,266931.55,0.0,0.0,False,False,True,False,0,0
93,3206623.39,3206623.39,0.0,0.0,0.0,False,False,False,True,1,1
4,58095.79,7883526.4,7941622.19,10000000.0,9941904.21,False,False,False,False,0,0
7,6786.69,56678.2,49891.51,0.0,0.0,False,False,True,False,0,0
2,1602.18,64591.95,62989.77,0.0,0.0,False,False,True,False,0,0
7,34789.73,0.0,0.0,198560.74,233350.47,False,False,False,True,0,0
1,3056.61,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,9299.31,605.0,0.0,0.0,0.0,False,False,True,False,0,0
24,986876.27,986876.27,0.0,0.0,0.0,False,False,False,True,1,1
1,1009.43,23322.0,22312.57,476138.03,55974.56,False,True,False,False,0,0
6,1781452.87,0.0,0.0,11800000.0,13400000.0,False,False,False,True,0,0
1,4887.09,172.0,0.0,0.0,0.0,False,False,True,False,0,0
1,5334.81,1335934.41,1330599.59,0.0,0.0,False,False,True,False,0,0
7,10024.27,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,4219.8,60898.0,56678.2,0.0,0.0,False,False,True,False,0,0
7,297193.49,15184.0,0.0,10400000.0,10800000.0,False,False,False,True,0,0
1,3524.08,244744.34,241220.25,0.0,0.0,False,False,True,False,0,0
4,310148.54,309650.74,619799.28,5792135.89,5384343.15,False,False,False,False,0,0
2,139524.98,2567818.91,2707343.89,150184.77,10659.79,False,False,False,False,0,0
3,351903.76,4854848.05,5206751.81,2512769.83,1982491.06,False,False,False,False,0,0
4,2582.66,12332.0,9749.34,0.0,0.0,False,False,True,False,0,0
7,9459.33,1747.0,0.0,0.0,0.0,False,False,True,False,0,0
36,1684039.12,1684039.12,0.0,33000000.0,34600000.0,True,False,False,False,1,1
6,3249.87,262048.0,258798.13,0.0,0.0,False,False,True,False,0,0
6,21137.84,51245.0,30107.16,0.0,0.0,False,False,True,False,0,0
1,2063.77,16064.0,14000.23,0.0,0.0,False,False,True,False,0,0
1,5055.94,30295.0,25239.06,0.0,0.0,False,False,True,False,0,0
1,4476.2,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,4663.37,3091.0,0.0,0.0,0.0,False,False,True,False,0,0
7,120223.54,0.0,0.0,2195796.17,2575739.64,True,False,False,False,0,0
6,24963.89,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,20275.14,15726.0,0.0,0.0,0.0,False,False,True,False,0,0
2,22251.46,93538.66,71287.2,114680.0,136931.46,True,False,False,False,0,0
7,4839.18,86906.0,82066.82,0.0,0.0,False,False,True,False,0,0
4,2713.07,96360.0,93646.93,0.0,0.0,False,False,True,False,0,0
1,249740.75,2748.22,0.0,6072.0,241220.25,False,False,False,True,0,0
1,1277212.77,1277212.77,0.0,0.0,2444985.19,True,False,False,False,1,1
1,455440.65,6205682.96,6661123.62,5861124.98,6453430.91,False,False,False,False,0,0
40,31930.24,31930.24,0.0,0.0,0.0,False,False,False,True,1,1
6,4922.27,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,390456.9,8646263.11,9036720.01,501964.17,345283.88,False,False,False,False,0,0
1,18513.77,8505682.45,8524196.22,2858335.38,3554299.27,False,False,False,False,0,0
2,5750.69,21201.0,15450.31,0.0,0.0,False,False,True,False,0,0
75,810039.19,810039.19,0.0,409035.12,1219074.31,True,False,False,False,1,1
1,2641.47,23053.0,20411.53,0.0,0.0,False,False,True,False,0,0
7,1370.69,0.0,0.0,0.0,0.0,False,False,True,False,0,0
5,7798.4,19889.0,12090.6,0.0,0.0,False,False,True,False,0,0
1,4444.35,10229.0,5784.65,26112.94,2608.64,False,True,False,False,0,0
6,2223.47,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,570796.52,0.0,0.0,757713.52,1328510.04,False,False,False,True,0,0
4,120836.05,6969613.45,7090449.49,6648460.76,6778025.76,False,False,False,False,0,0
7,6205.12,69335.0,63129.88,0.0,0.0,False,False,True,False,0,0
6,248203.85,8510.12,0.0,262374.4,805754.92,True,False,False,False,0,0
3,289264.94,4150245.06,4439510.0,3801870.99,3512606.05,False,False,False,False,0,0
5,2151.85,47828.13,45676.28,0.0,0.0,False,False,True,False,0,0
7,252921.55,257357.14,4435.59,774267.83,1305828.01,True,False,False,False,0,0
1,9467.87,6071.0,15538.87,0.0,0.0,False,False,False,False,0,0
4,2776.75,20499.0,17722.25,0.0,0.0,False,False,True,False,0,0
7,1405.24,16315.0,14909.76,0.0,0.0,False,False,True,False,0,0
4,107730.87,1457897.44,1565628.31,5477929.34,6671931.33,False,False,False,False,0,0
6,12295.28,22373.0,10077.72,0.0,0.0,False,False,True,False,0,0
80,244814.12,244814.12,0.0,0.0,0.0,False,False,False,True,1,1
66,107188.41,107188.41,0.0,0.0,0.0,False,False,False,True,1,1
6,271184.55,1052028.88,1323213.43,519303.0,1193550.39,False,False,False,False,0,0
62,722380.88,722380.88,0.0,0.0,0.0,False,False,False,True,1,1
5,4585.58,68115.0,63529.42,0.0,0.0,False,False,True,False,0,0
6,27008.46,86120.0,59111.54,0.0,0.0,False,False,True,False,0,0
7,397080.05,0.0,0.0,471921.87,0.0,False,False,False,True,0,0
1,23.31,45360.0,45336.69,0.0,0.0,False,False,True,False,0,0
7,204028.57,123088.83,0.0,15400000.0,15700000.0,True,False,False,False,0,0
1,215798.0,2745960.83,2961758.83,17100000.0,16900000.0,False,False,False,False,0,0
2,2929.78,26009.0,23079.22,0.0,0.0,False,False,True,False,0,0
7,585352.48,117202.37,0.0,20966.38,3438487.71,False,False,False,True,0,0
6,561808.58,3060269.78,3622078.36,5950433.65,5214288.59,False,False,False,False,0,0
1,7645.96,1798.0,0.0,0.0,0.0,False,False,True,False,0,0
7,5078.24,41733.0,36654.76,0.0,0.0,False,False,True,False,0,0
1,18975.26,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,272342.01,4477480.0,4749822.0,6920022.96,6647680.95,False,False,False,False,0,0
3,12638.35,0.0,0.0,0.0,0.0,False,False,True,False,0,0
60,40486.25,40486.25,0.0,0.0,0.0,False,False,False,True,1,1
1,166817.98,0.0,0.0,721630.0,0.0,True,False,False,False,0,0
1,2168.8,653735.0,651566.2,0.0,0.0,False,False,True,False,0,0
1,5529.13,8547.0,3017.87,10206.0,0.0,False,True,False,False,0,0
22,37100.29,37100.29,0.0,433212.41,470312.7,True,False,False,False,1,1
3,8501.84,11206.0,2704.16,0.0,0.0,False,False,True,False,0,0
6,9524.45,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,12088.13,18054.17,5966.04,0.0,0.0,False,False,True,False,0,0
90,134515.36,134515.36,0.0,0.0,0.0,False,False,False,True,1,1
1,6650.0,0.0,0.0,0.0,0.0,False,False,True,False,0,0
2,14349.18,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,1516.32,503918.0,502401.68,0.0,0.0,False,False,True,False,0,0
7,2392.42,75045.0,72652.58,0.0,0.0,False,False,True,False,0,0
1,151.2,1904.0,1752.8,0.0,0.0,False,False,True,False,0,0
6,44264.07,8367276.84,8411540.91,262257.05,113988.19,False,False,False,False,0,0
2,2449.65,337.0,0.0,0.0,0.0,False,False,True,False,0,0
7,367834.87,902685.56,1270520.43,4883037.95,4515203.08,False,False,False,False,0,0
1,14750.26,21989.58,7239.33,1096233.87,420946.86,True,False,False,False,0,0
1,21897.3,3961982.51,3940085.21,0.0,0.0,False,False,True,False,0,0
93,4120.14,4120.14,0.0,0.0,4120.14,True,False,False,False,1,1
1,6394.36,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,6929.14,16523.0,9593.86,0.0,0.0,False,False,True,False,0,0
1,8094.53,50950.0,42855.47,0.0,0.0,False,False,True,False,0,0
7,226837.37,61910.0,0.0,0.0,314551.85,False,False,False,True,0,0
6,10656.7,38432.94,27776.24,0.0,0.0,False,False,True,False,0,0
1,183465.11,0.0,0.0,787953.8,971418.91,False,False,False,True,0,0
6,5348.94,62104.0,56755.06,0.0,0.0,False,False,True,False,0,0
22,2068118.36,2068118.36,0.0,0.0,0.0,False,False,False,True,1,1
1,633.75,236799.99,236166.23,0.0,0.0,False,False,True,False,0,0
4,5818.7,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,85354.69,85354.69,0.0,11170.0,10612.55,True,False,False,False,1,0
7,3477.3,50203.63,46726.33,0.0,0.0,False,False,True,False,0,0
1,18389.77,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,5501.57,61346.52,55844.95,0.0,0.0,False,False,True,False,0,0
7,7462.87,20318.0,12855.13,0.0,0.0,False,False,True,False,0,0
1,2773.61,14332.0,11558.39,0.0,0.0,False,False,True,False,0,0
4,221477.06,2621860.3,2843337.36,1531097.55,1309620.48,False,False,False,False,0,0
52,7484125.12,7484125.12,0.0,62896.23,7547021.36,True,False,False,False,1,1
1,60836.64,899949.91,960786.56,143436.0,5203.54,False,False,False,False,0,0
7,908.3,14859.0,13950.7,0.0,0.0,False,False,True,False,0,0
4,1183.1,59331.0,58147.9,0.0,0.0,False,False,True,False,0,0
7,1847.37,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,14609.16,41425.0,26815.84,0.0,0.0,False,False,True,False,0,0
1,252908.87,0.0,0.0,919763.4,1517262.16,True,False,False,False,0,0
2,88447.92,1241878.36,1330326.28,11100000.0,10700000.0,False,False,False,False,0,0
7,2253.07,126996.0,124742.93,0.0,0.0,False,False,True,False,0,0
2,14775.56,49632.45,34856.89,0.0,0.0,False,False,True,False,0,0
1,202332.08,0.0,0.0,342149.2,3461666.05,True,False,False,False,0,0
5,83707.76,5357121.18,5440828.93,166613.07,82905.31,False,False,False,False,0,0
83,2498370.12,2498370.12,0.0,0.0,0.0,False,False,False,True,1,1
6,13276.84,62018.0,48741.16,0.0,0.0,False,False,True,False,0,0
6,30965.98,0.0,0.0,165942.0,96646.3,False,False,False,True,0,0
6,9690.1,49685.0,39994.9,0.0,0.0,False,False,True,False,0,0
7,17992.53,552.0,0.0,0.0,0.0,False,False,True,False,0,0
90,7696836.35,7696836.35,0.0,0.0,0.0,False,False,False,True,1,1
7,7402.51,5508.0,0.0,0.0,0.0,False,False,True,False,0,0
7,18743.6,2799769.42,2818513.02,29158.68,10415.08,False,False,False,False,0,0
86,8931607.89,8931607.89,0.0,141515.57,9073123.46,True,False,False,False,1,1
1,7627.89,5558.0,0.0,0.0,0.0,False,False,True,False,0,0
7,532.61,41293.0,40760.39,52179.0,52711.61,False,True,False,False,0,0
1,4252.82,5545.0,1292.18,0.0,0.0,False,False,True,False,0,0
85,678058.75,678058.75,0.0,0.0,0.0,False,False,False,True,1,1
23,146127.1,146127.1,0.0,0.0,0.0,False,False,False,True,1,1
3,1558.6,10937.76,9379.15,0.0,0.0,False,False,True,False,0,0
1,75405.1,0.0,0.0,104209.0,46462.23,True,False,False,False,0,0
6,100859.29,4466801.19,4567660.48,7435597.94,6724357.4,False,False,False,False,0,0
6,6909.4,50799.0,43889.6,0.0,0.0,False,False,True,False,0,0
56,325242.69,325242.69,0.0,910845.46,1236088.15,True,False,False,False,1,1
54,1350574.58,1350574.58,0.0,2925591.98,4276166.57,True,False,False,False,1,1
5,348231.98,5102.0,353333.98,122805.91,0.0,False,False,False,False,0,0
5,187.48,6132.0,5944.52,0.0,0.0,False,False,True,False,0,0
7,810479.77,341.0,0.0,19972.0,830451.77,False,False,False,True,0,0
4,139173.95,35559.0,0.0,0.0,139173.95,False,False,False,True,0,0
7,159485.63,50496.0,0.0,99876.0,344137.53,False,False,False,True,0,0
1,221557.88,11599.0,233156.88,1781393.88,1015132.48,False,False,False,False,0,0
7,93766.05,808919.51,902685.56,16200000.0,15700000.0,False,False,False,False,0,0
6,391209.48,9811682.88,10200000.0,8245234.16,7852593.45,False,False,False,False,0,0
5,518.1,2774.0,2255.9,0.0,0.0,False,False,True,False,0,0
7,13866.78,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,9478.39,116494.0,107015.61,0.0,0.0,False,False,True,False,0,0
93,38150.22,38150.22,0.0,30220.14,68370.36,True,False,False,False,1,1
7,164242.82,447.0,0.0,0.0,244360.74,False,False,False,True,0,0
6,484328.78,0.0,0.0,579414.69,874685.77,False,False,False,True,0,0
7,4996.41,29699.68,24703.27,0.0,0.0,False,False,True,False,0,0
1,162665.98,1438784.65,1601450.63,362164.9,0.0,False,False,False,False,0,0
7,128353.55,0.0,0.0,218737.53,347091.08,True,False,False,False,0,0
3,2210.24,176767.01,174556.77,0.0,0.0,False,False,True,False,0,0
1,57323.56,4910403.44,4967726.99,99774.27,42450.71,False,False,False,False,0,0
48,561374.78,561374.78,0.0,5726683.53,6288058.31,True,False,False,False,1,1
7,7398.24,0.0,0.0,52146.76,8759.08,True,False,False,False,0,0
1,104335.07,2686376.98,2790712.05,1875457.1,2444985.19,False,False,False,False,0,0
1,473469.94,4639386.1,4165916.16,2743237.78,3420103.09,False,False,False,True,0,0
7,9386.08,150478.27,141092.19,0.0,0.0,False,False,True,False,0,0
7,405.9,186318.0,185912.1,0.0,0.0,False,False,True,False,0,0
7,36312.69,0.0,0.0,96045.02,108483.43,True,False,False,False,0,0
7,1784.87,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,2358.9,5421.0,3062.1,0.0,0.0,False,False,True,False,0,0
7,329109.11,0.0,0.0,568171.94,842508.92,True,False,False,False,0,0
4,3346.22,12983.0,9636.78,0.0,0.0,False,False,True,False,0,0
4,206139.73,4843464.78,5049604.5,4450740.26,4397452.99,False,False,False,False,0,0
6,412579.72,36739.3,0.0,649546.31,1391946.72,False,False,False,True,0,0
6,21650.08,0.0,0.0,0.0,0.0,False,False,True,False,0,0
36,636.0,636.0,0.0,0.0,636.0,True,False,False,False,1,1
6,980.14,50360.0,49379.86,0.0,0.0,False,False,True,False,0,0
2,378843.29,0.0,0.0,6794680.19,7173523.49,False,False,False,True,0,0
7,441445.58,441445.58,0.0,0.0,0.0,False,False,False,True,1,1
2,107547.52,2731239.25,2838786.77,1081094.78,1259045.81,False,False,False,False,0,0
3,16048.8,114995.0,98946.2,0.0,0.0,False,False,True,False,0,0
1,13812.46,30933.0,17120.54,0.0,0.0,False,False,True,False,0,0
1,151764.65,3821737.86,3973502.51,531821.73,353532.56,False,False,False,False,0,0
6,33019.3,5677.0,0.0,0.0,0.0,False,False,True,False,0,0
5,5580.15,0.0,0.0,0.0,0.0,False,False,True,False,0,0
5,195.22,11128.0,10932.78,0.0,0.0,False,False,True,False,0,0
7,116118.94,20745.18,0.0,1122989.98,1239108.91,True,False,False,False,0,0
4,308084.98,2395083.94,2703168.92,1454495.92,2648013.13,False,False,False,False,0,0
2,4468.28,26275.0,21806.72,0.0,0.0,False,False,True,False,0,0
1,5454.05,86214.0,80759.95,18590.13,24044.18,False,True,False,False,0,0
2,3021.67,10215.0,7193.33,0.0,0.0,False,False,True,False,0,0
4,3483.45,41321.0,37837.55,0.0,0.0,False,False,True,False,0,0
9,11308.0,11308.0,0.0,0.0,302550.56,True,False,False,False,1,1
1,8261.33,6501116.17,6509377.51,90948.3,138627.65,False,False,False,False,0,0
6,10563.42,196907.98,186344.56,0.0,0.0,False,False,True,False,0,0
59,394388.09,394388.09,0.0,1260564.49,1654952.58,True,False,False,False,1,1
5,6016.97,27025.0,21008.03,0.0,0.0,False,False,True,False,0,0
7,922.93,1803.0,880.07,0.0,0.0,False,False,True,False,0,0
56,82767.31,82767.31,0.0,401173.22,483940.53,True,False,False,False,1,1
7,172588.84,284646.65,457235.5,4074392.42,5020386.7,False,False,False,False,0,0
61,475368.94,475368.94,0.0,0.0,0.0,False,False,False,True,1,1
2,6808.86,9210.62,2401.76,0.0,0.0,False,False,True,False,0,0
1,22276.0,0.0,0.0,0.0,0.0,False,False,True,False,0,0
90,703833.48,703833.48,0.0,0.0,0.0,False,False,False,True,1,1
26,37065.55,37065.55,0.0,1396327.66,1433393.21,True,False,False,False,1,1
3,1962.04,120779.0,118816.96,0.0,0.0,False,False,True,False,0,0
5,8169.21,260173.0,252003.79,0.0,0.0,False,False,True,False,0,0
6,4445.7,27263.0,22817.3,0.0,0.0,False,False,True,False,0,0
6,8325.8,55592.0,47266.2,0.0,0.0,False,False,True,False,0,0
1,902485.36,0.0,0.0,2016196.28,3420103.09,False,False,False,True,0,0
7,445805.73,9756724.71,10200000.0,3216387.7,2770581.98,False,False,False,False,0,0
5,4112.38,16261.0,12148.62,0.0,0.0,False,False,True,False,0,0
7,1703.96,204184.0,202480.04,0.0,0.0,False,False,True,False,0,0
7,286381.33,0.0,0.0,4003989.23,4441465.94,True,False,False,False,0,0
1,16859.52,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,18781.84,7661.97,0.0,0.0,0.0,False,False,True,False,0,0
5,7587.2,30512.0,22924.8,0.0,0.0,False,False,True,False,0,0
4,87541.63,1925591.38,2013133.01,4517761.53,4775319.66,False,False,False,False,0,0
7,109247.89,0.0,0.0,5244863.69,5597078.49,True,False,False,False,0,0
7,1197991.95,20651.0,0.0,124476.0,1610328.43,False,False,False,True,0,0
6,3334.03,103243.0,99908.97,0.0,0.0,False,False,True,False,0,0
7,160.54,51420.0,51259.46,0.0,0.0,False,False,True,False,0,0
1,4601.56,49671.0,45069.44,0.0,0.0,False,False,True,False,0,0
3,50662.63,0.0,0.0,52277.42,9076.2,False,False,False,True,0,0
1,13288.84,21745.0,8456.16,0.0,0.0,False,False,True,False,0,0
7,158274.46,8438209.98,8596484.44,992451.59,982743.75,False,False,False,False,0,0
6,271666.26,20580.0,292246.26,0.0,0.0,False,False,False,False,0,0
2,275712.54,6269058.27,6269058.27,6269058.27,11100000.0,False,False,False,False,0,0
1,63807.17,0.0,0.0,558216.18,1186556.81,True,False,False,False,0,0
15,59385.67,59385.67,0.0,0.0,0.0,False,False,False,True,1,1
1,56912.01,8861359.69,8918271.71,108462.08,0.0,False,False,False,False,0,0
7,213554.46,483575.72,697130.17,253916.8,40362.35,False,False,False,False,0,0
6,69603.22,0.0,0.0,217562.01,2274476.83,True,False,False,False,0,0
6,110132.46,0.0,0.0,1084335.3,1477358.35,False,False,False,True,0,0
7,7510.32,210162.0,202651.68,0.0,0.0,False,False,True,False,0,0
1,4195.41,15204.0,11008.59,0.0,0.0,False,False,True,False,0,0
7,139237.68,0.0,0.0,1993617.65,1655753.7,True,False,False,False,0,0
2,963532.14,963532.14,0.0,132382.57,1095914.71,True,False,False,False,1,1
1,81029.86,0.0,0.0,105343.0,8496.61,True,False,False,False,0,0
4,522854.73,0.0,0.0,6255171.04,6778025.76,False,False,False,True,0,0
1,642.26,21363.0,20720.74,1772.9,2415.16,False,True,False,False,0,0
7,9511.21,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,5509.5,67789.0,62279.5,0.0,0.0,False,False,True,False,0,0
7,4914.48,102441.0,97526.52,0.0,0.0,False,False,True,False,0,0
7,90962.75,0.0,0.0,516014.12,1092234.24,True,False,False,False,0,0
2,735.15,688115.13,687379.98,0.0,0.0,False,False,True,False,0,0
6,335389.99,11500000.0,11800000.0,17800000.0,18700000.0,False,False,False,False,0,0
3,56164.21,3453300.52,3509464.73,3865734.34,3809570.13,False,False,False,False,0,0
1,203148.34,2483228.64,2686376.98,1134980.28,424250.45,False,False,False,False,0,0
3,572492.51,0.0,0.0,11600000.0,12100000.0,False,False,False,True,0,0
7,44265.45,0.0,0.0,80592.0,124857.45,True,False,False,False,0,0
1,3620.25,22956.58,19336.33,0.0,0.0,False,False,True,False,0,0
7,53.51,7002.0,6948.49,0.0,0.0,False,False,True,False,0,0
7,6037.15,79231.0,73193.85,0.0,0.0,False,False,True,False,0,0
34,71693.42,71693.42,0.0,0.0,0.0,False,False,False,True,1,1
1,884.42,47960.0,47075.58,0.0,0.0,False,False,True,False,0,0
1,2685.44,11302.0,8616.56,0.0,0.0,False,False,True,False,0,0
2,13285.98,17504.47,4218.49,0.0,0.0,False,False,True,False,0,0
3,620.13,26082.0,25461.87,0.0,0.0,False,False,True,False,0,0
5,7006.43,53521.71,46515.29,0.0,0.0,False,False,True,False,0,0
1,11491.76,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,308762.31,0.0,0.0,646875.4,455191.58,True,False,False,False,0,0
4,143618.67,872307.41,1015926.08,1840076.94,1623962.37,False,False,False,False,0,0
6,13778.41,855.0,0.0,0.0,0.0,False,False,True,False,0,0
2,283675.61,2562312.23,2845987.84,10700000.0,9989133.64,False,False,False,False,0,0
7,8471.49,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,85423.63,0.0,0.0,5776776.41,19200000.0,True,False,False,False,0,0
5,366300.87,5884.22,0.0,4670978.14,6525826.68,True,False,False,False,0,0
7,7257.41,9811.0,2553.59,0.0,0.0,False,False,True,False,0,0
2,10788.66,80777.0,69988.34,0.0,0.0,False,False,True,False,0,0
1,3076.45,897150.84,894074.39,0.0,0.0,False,False,True,False,0,0
7,2627.14,48589.0,45961.86,21238.0,23865.14,False,True,False,False,0,0
7,2499.7,131438.0,128938.3,0.0,0.0,False,False,True,False,0,0
36,1684039.12,1684039.12,0.0,0.0,0.0,False,False,False,True,1,1
5,6902.52,206572.0,199669.48,0.0,0.0,False,False,True,False,0,0
7,1296.53,459584.82,458288.29,0.0,0.0,False,False,True,False,0,0
3,437567.49,2994735.4,3432302.88,3697175.25,2560556.45,False,False,False,False,0,0
1,700967.19,15383.0,0.0,50767.43,130747.56,False,False,False,True,0,0
6,3466.15,202636.0,199169.85,181315.59,205908.67,False,True,False,False,0,0
7,565.49,239.0,0.0,0.0,0.0,False,False,True,False,0,0
1,205612.49,468874.2,674486.68,557537.26,74144.04,False,False,False,False,0,0
1,18851.44,3815815.51,3834666.95,47330.55,1891.79,False,False,False,False,0,0
2,3597.85,45405.0,41807.15,0.0,0.0,False,False,True,False,0,0
7,908091.47,585210.63,1493302.1,3752462.19,4861702.48,False,False,False,False,0,0
7,159441.76,12981.57,172423.33,231527.47,72085.7,False,False,False,False,0,0
7,1130828.97,146609.92,0.0,7488671.79,13000000.0,False,False,False,True,0,0
7,6234.94,74988.07,68753.13,0.0,0.0,False,False,True,False,0,0
7,12327.45,171600.92,159273.47,0.0,0.0,False,False,True,False,0,0
7,444533.15,0.0,0.0,14100000.0,14700000.0,True,False,False,False,0,0
6,8950.68,53067.0,44116.32,0.0,0.0,False,False,True,False,0,0
